Order_ID,Order_Date,Order_Status,CustomerID,Gender,Age,City,Country,Subscription Status,Category,Item_Purchased,Quantity,Purchase_Amount,Discount Applied,Shipping_Cost,Payment Method,Previous Purchases,Frequency of Purchases,Ship_Mode,Review Rating
405-8812813-0604360,4/29/2022,Cancelled,,Male,29,Santander,Spain,No,Toys,Puzzle,1,394.92,No,446.74,Venmo,10,Bi-Weekly,Standard,3.7
405-8891626-4254728,4/29/2022,Shipped,17643,Male,25,Green Bay,United States,No,Books,Notebook,12,536.27,No,53.17,PayPal,40,Quarterly,Same Day,4.6
405-8891626-4254728,4/29/2022,Shipped,17643,Male,66,Sidi Bel AbbÃ¨s,Algeria,No,Toys,Toy Car,12,669.29,No,268.59,Credit Card,38,Monthly,Express,2.8
171-7181417-4211520,4/29/2022,Shipped,17643,Male,21,BojnÅ«rd,Iran,No,Clothing,Jacket,24,215.8,No,164.02,Credit Card,2,Monthly,Standard,4
404-7073303-1911528,4/29/2022,Shipped - Delivered to Buyer,17643,Male,46,La Romana,Dominican Republic,No,Electronics,Headphones,2,230.81,No,477.85,Cash,13,Annually,Same Day,4.2
405-9044361-2693132,4/29/2022,Cancelled,17643,Male,57,á¸¨ajjah,Yemen,No,Electronics,Smartphone,12,337.04,No,136.38,Venmo,33,Annually,Same Day,3.6
404-8913256-9996304,4/29/2022,Cancelled,17643,Male,61,Waitakere,New Zealand,No,Home & Kitchen,Vacuum Cleaner,1,516.1,No,251.27,PayPal,27,Monthly,Same Day,2.9
403-5262500-3905110,4/29/2022,Cancelled,17643,Male,53,Lobito,Angola,No,Beauty,Moisturizer,2,506.26,No,488.15,Bank Transfer,43,Weekly,Same Day,4.1
406-2488091-1490762,4/29/2022,Shipped - Delivered to Buyer,17643,Male,37,College Station,United States,No,Toys,Puzzle,6,334.53,No,82.61,Cash,46,Weekly,Standard,3.1
408-9088841-2336336,4/29/2022,Shipped,17841,Male,39,Pingliang,China,No,Beauty,Face Wash,25,626.71,No,475,Venmo,7,Bi-Weekly,Standard,4.3
408-4582558-7314760,4/29/2022,Shipped - Delivered to Buyer,17841,Male,53,Moreno Valley,United States,No,Toys,Doll,2,256.51,No,441.65,Credit Card,35,Fortnightly,Same Day,4.4
408-7902994-4630703,4/29/2022,Cancelled,17841,Male,35,Laoag,Philippines,No,Sports,Tennis Racket,1,478.86,No,219.81,Debit Card,31,Bi-Weekly,Same Day,3.1
405-3079406-2484328,4/29/2022,Shipped,17841,Male,69,Bahir Dar,Ethiopia,No,Electronics,Camera,1,671.77,No,279.15,Venmo,42,Quarterly,Same Day,2.9
171-5782777-6979568,4/29/2022,Shipped - Delivered to Buyer,17841,Male,66,Beersheba,Israel,No,Sports,Cricket Bat,1,492.74,No,107.4,PayPal,14,Bi-Weekly,Standard,3.2
408-2677298-4497110,4/29/2022,Shipped - Delivered to Buyer,17841,Male,19,Korla,China,No,Electronics,Camera,1,568.17,No,143.11,Venmo,35,Monthly,Same Day,4
408-5929608-8114749,4/29/2022,Shipped,17841,Male,47,Salzburg,Austria,No,Toys,Puzzle,1,513.85,No,210.19,PayPal,49,Weekly,Express,2.7
408-5929608-8114749,4/29/2022,Shipped,17841,Male,49,Kalemie,Congo (Kinshasa),No,Beauty,Moisturizer,1,307.27,No,360.84,PayPal,17,Fortnightly,Same Day,3
406-4773034-6173106,4/29/2022,Shipped,17841,Male,31,Amarillo,United States,No,Home & Kitchen,Knife Set,1,594.07,No,78.84,PayPal,26,Quarterly,Same Day,4.4
402-4383938-3924329,4/29/2022,Shipped - Delivered to Buyer,17841,Male,39,Portland,United States,No,Toys,Doll,1,614.68,No,280.14,Cash,30,Every 3 Months,Same Day,2.8
171-2895312-3045162,4/29/2022,Shipped,17841,Male,58,Northcote,New Zealand,No,Books,Notebook,1,324.21,No,287.43,Cash,32,Annually,Standard,3.1
171-5145614-1809948,4/29/2022,Shipped,17841,Male,45,Jiutai,China,No,Books,Novel,4,405.1,No,152.42,Bank Transfer,35,Quarterly,Same Day,3.9
171-2287457-6688311,4/29/2022,Shipped - Delivered to Buyer,17841,Male,68,Campeche,Mexico,No,Sports,Football,6,449.81,No,414.42,Venmo,15,Annually,Express,2.7
171-2287457-6688311,4/29/2022,Shipped - Delivered to Buyer,17841,Male,35,Puqi,China,No,Home & Kitchen,Vacuum Cleaner,24,254.3,No,296.69,Debit Card,10,Annually,Same Day,3.4
405-7218180-8784303,4/29/2022,Shipped,17841,Male,65,SÃ£o Carlos,Brazil,No,Books,Biography,1,455.6,No,441.32,Credit Card,14,Monthly,Same Day,3.8
405-3600583-8508316,4/29/2022,Shipped,17841,Male,45,Fargo,United States,No,Clothing,Jacket,1,691.18,No,496.24,Bank Transfer,30,Annually,Same Day,3.7
406-3174458-1341148,4/29/2022,Cancelled,17841,Male,19,Funchal,Portugal,No,Beauty,Moisturizer,4,663.69,No,146.23,Credit Card,16,Fortnightly,Express,4.5
408-2819038-6637164,4/29/2022,Shipped,17841,Male,65,CriciÃºma,Brazil,No,Books,Notebook,2,296.86,No,277.86,PayPal,14,Annually,Same Day,2.9
402-8614826-9830738,4/29/2022,Shipped,17841,Male,28,Lampang,Thailand,No,Electronics,Camera,1,380.91,No,236.41,Bank Transfer,28,Weekly,Express,3.4
402-0691535-3235515,4/29/2022,Shipped - Delivered to Buyer,17841,Male,55,Santa Barbara,United States,No,Toys,Toy Car,1,370.46,No,468.21,PayPal,29,Monthly,Same Day,4.4
408-9667808-6138726,4/29/2022,Shipped,17841,Male,66,Huntington,United States,No,Sports,Basketball,1,692.41,No,166.77,PayPal,5,Every 3 Months,Express,4.2
406-2782901-2134745,4/29/2022,Cancelled,17841,Male,29,ColÃ³n,Panama,No,Home & Kitchen,Knife Set,1,391.05,No,455.69,Bank Transfer,17,Quarterly,Standard,3.3
408-1012679-9856354,4/29/2022,Shipped,17841,Male,56,Norwich,United States,No,Books,Biography,1,424.84,No,183.02,PayPal,50,Weekly,Same Day,3.7
408-9269845-8583549,4/29/2022,Cancelled,17841,Male,21,ÅžalÄlah,Oman,No,Sports,Basketball,2,330.19,No,144.27,Bank Transfer,23,Quarterly,Express,3.2
408-1137865-1593106,4/29/2022,Cancelled,17841,Male,32,Sibu,Malaysia,No,Electronics,Camera,2,332.67,No,123.45,Debit Card,22,Annually,Express,2.6
407-5350572-1287552,4/29/2022,Shipped,17841,Male,54,Las Tunas,Cuba,No,Sports,Basketball,1,496.84,No,147.87,Cash,15,Quarterly,Express,2.8
403-7526182-0404333,4/29/2022,Shipped,17841,Male,61,Lianzhou,China,No,Sports,Tennis Racket,2,454.11,No,65.06,Cash,32,Monthly,Standard,2.9
403-6401336-8201965,4/29/2022,Shipped - Delivered to Buyer,17841,Male,31,GuaratinguetÃ¡,Brazil,No,Toys,Lego Set,2,473.03,No,212.81,Bank Transfer,5,Monthly,Same Day,4
171-2787742-6252306,4/29/2022,Shipped,17841,Male,27,Pisa,Italy,No,Toys,Lego Set,1,633.48,No,119.23,Bank Transfer,6,Bi-Weekly,Express,2.9
402-7384268-1077145,4/29/2022,Shipped,17841,Male,64,Agartala,India,No,Toys,Toy Car,1,319.22,No,412.13,Debit Card,44,Fortnightly,Standard,4.7
404-4035809-0061935,4/29/2022,Shipped,17841,Male,60,Erfurt,Germany,No,Electronics,Laptop,3,283.14,No,201.03,Cash,23,Fortnightly,Same Day,3.1
404-6493888-0475518,4/29/2022,Shipped,17841,Male,70,Timon,Brazil,No,Toys,Doll,1,669.67,No,242.57,Venmo,44,Monthly,Express,3.9
408-8882842-2109960,4/29/2022,Cancelled,17841,Male,36,EdÃ©a,Cameroon,No,Beauty,Lipstick,1,289.73,No,268.65,Debit Card,3,Quarterly,Standard,3.4
408-8815736-2010734,4/29/2022,Shipped,17841,Male,56,Rostock,Germany,No,Books,Comics,1,354.93,No,103.49,Cash,14,Monthly,Standard,3.1
407-2998129-4973933,4/29/2022,Shipped - Delivered to Buyer,17841,Male,69,Glendale,United States,No,Sports,Tennis Racket,5,622.91,No,96.48,PayPal,37,Quarterly,Same Day,4.8
408-3335768-8773961,4/29/2022,Shipped,17841,Male,39,Ongole,India,No,Clothing,Jacket,2,391.22,No,407.66,Bank Transfer,22,Weekly,Express,3.9
405-1592937-9701130,4/29/2022,Shipped,17841,Male,38,Djougou,Benin,No,Clothing,Jeans,5,482.3,No,119.53,PayPal,2,Every 3 Months,Same Day,3.5
407-8539077-3464304,4/29/2022,Shipped,17841,Male,36,Khowy,Iran,No,Beauty,Perfume,2,673.47,No,117.83,Debit Card,44,Fortnightly,Same Day,3.1
403-7590550-2731553,4/29/2022,Shipped,17841,Male,46,MossorÃ³,Brazil,No,Books,Novel,1,601.02,No,379.52,Debit Card,49,Monthly,Express,4.7
404-4000695-0797162,4/29/2022,Shipped - Delivered to Buyer,17841,Male,59,BarisÄl,Bangladesh,No,Sports,Cricket Bat,2,412.45,No,375.42,Debit Card,22,Bi-Weekly,Standard,4.6
407-9408556-2909910,4/29/2022,Shipped,17841,Male,64,Biskra,Algeria,No,Books,Notebook,7,307.85,No,68.89,Bank Transfer,26,Annually,Express,3.3
403-0595338-3116363,4/29/2022,Shipped,17841,Male,49,Angren,Uzbekistan,No,Toys,Toy Car,1,499.44,No,326.96,Debit Card,40,Weekly,Standard,3.2
407-0597022-0095504,4/29/2022,Shipped,17841,Male,32,Taranto,Italy,No,Sports,Basketball,1,380.07,No,249.58,PayPal,16,Quarterly,Standard,3.1
402-1291498-0963502,4/29/2022,Shipped - Delivered to Buyer,17841,Male,29,Yonkers,United States,No,Electronics,Camera,4,226.18,No,260.94,Debit Card,17,Bi-Weekly,Standard,3.5
404-8755705-2719549,4/29/2022,Shipped,17841,Male,24,Pskov,Russia,No,Books,Notebook,1,241.5,No,229.33,Bank Transfer,48,Bi-Weekly,Express,4.3
408-4005531-2549115,4/29/2022,Cancelled,17841,Male,41,Al Khums,Libya,No,Toys,Puzzle,1,687.32,No,52.28,Venmo,28,Every 3 Months,Same Day,2.9
405-9426035-5129953,4/29/2022,Shipped,17841,Male,41,MinatitlÃ¡n,Mexico,No,Beauty,Moisturizer,1,371.89,No,461.16,Credit Card,26,Fortnightly,Same Day,2.7
405-9426035-5129953,4/29/2022,Shipped,17841,Male,32,Huntington Beach,United States,No,Home & Kitchen,Cookware Set,1,510.88,No,315.88,Bank Transfer,43,Quarterly,Standard,4
402-0276894-0302746,4/29/2022,Shipped,17841,Male,69,Chiniot,Pakistan,No,Books,Comics,1,662.61,No,241.11,Debit Card,38,Weekly,Express,4.6
403-5086816-7338754,4/29/2022,Cancelled,17841,Male,65,Pingzhen,Taiwan,No,Electronics,Camera,11,478.52,No,111.74,Cash,36,Every 3 Months,Express,4.7
402-3620495-6261944,4/29/2022,Shipped,17841,Male,54,San Miguel,El Salvador,No,Electronics,Camera,2,362.92,No,496.61,Credit Card,1,Weekly,Same Day,4.7
404-4469398-1664305,4/29/2022,Shipped,17841,Male,39,Lashkar GÄh,Afghanistan,No,Clothing,T-Shirt,3,372.7,No,365.48,Debit Card,49,Annually,Same Day,4
406-5835066-8509123,4/29/2022,Shipped - Delivered to Buyer,17841,Male,37,DaÅŸoguz,Turkmenistan,No,Toys,Toy Car,1,246.11,No,242.78,Credit Card,41,Every 3 Months,Same Day,3.6
405-6611111-6269911,4/29/2022,Shipped,17841,Male,51,Sete Lagoas,Brazil,No,Books,Biography,9,671.76,No,92.5,Debit Card,21,Monthly,Express,3.4
402-7861807-8550726,4/29/2022,Shipped - Delivered to Buyer,17841,Male,26,Gedaref,Sudan,No,Clothing,Jacket,1,463.49,No,448.47,Bank Transfer,24,Quarterly,Standard,3
171-4778281-4439504,4/29/2022,Shipped,17841,Male,42,Cartagena,Spain,No,Home & Kitchen,Knife Set,1,230.52,No,57.76,Bank Transfer,27,Weekly,Express,2.6
406-6823620-0893112,4/29/2022,Shipped - Delivered to Buyer,17841,Male,21,Puri,India,No,Sports,Football,1,343.49,No,170.73,Debit Card,4,Annually,Express,4.2
406-2917556-7266717,4/29/2022,Shipped - Delivered to Buyer,17841,Male,53,Aurora,United States,No,Electronics,Smartphone,1,221.3,No,293.76,Venmo,19,Annually,Same Day,3.4
403-0858210-1453101,4/29/2022,Cancelled,17841,Male,36,Dindigul,India,No,Electronics,Laptop,24,471.54,No,474.58,Bank Transfer,1,Fortnightly,Standard,4
405-1694368-6091503,4/29/2022,Shipped,17841,Male,21,Haldia,India,No,Clothing,T-Shirt,2,492.99,No,228.61,Debit Card,27,Annually,Express,4.7
403-8220348-0238745,4/29/2022,Shipped,17841,Male,33,Moratuwa,Sri Lanka,No,Sports,Cricket Bat,2,319.18,No,129.07,Credit Card,5,Weekly,Standard,3.9
402-3863219-8760306,4/29/2022,Shipped,17841,Male,49,Rivera,Uruguay,No,Home & Kitchen,Blender,2,593.18,No,362.29,Venmo,20,Quarterly,Standard,3.3
405-3156658-8311508,4/29/2022,Shipped,17841,Male,31,Pokhara,Nepal,No,Electronics,Laptop,2,310.59,No,425.72,PayPal,50,Annually,Same Day,2.9
407-6192870-8293127,4/29/2022,Cancelled,17841,Male,68,Zhubei,Taiwan,No,Sports,Tennis Racket,1,688.92,No,253.1,Cash,36,Fortnightly,Standard,4.4
405-6658323-9641119,4/29/2022,Cancelled,17841,Male,49,Bergamo,Italy,No,Toys,Lego Set,1,628.84,No,367.61,Bank Transfer,12,Bi-Weekly,Standard,3.6
402-2180559-5076353,4/29/2022,Shipped - Delivered to Buyer,,Male,23,NÃ©ma,Mauritania,No,Books,Novel,5,431.78,No,317.09,Cash,23,Monthly,Express,4.5
404-8280424-0969955,4/29/2022,Shipped,17873,Male,30,Az ZÄwÄ«yah,Libya,No,Clothing,Sweater,10,318.57,No,331.44,Venmo,21,Weekly,Express,3.7
406-7301115-8916352,4/29/2022,Shipped,17873,Male,53,Kasama,Zambia,No,Beauty,Lipstick,24,593.1,No,409.95,Venmo,47,Weekly,Express,2.8
403-9604247-6275552,4/29/2022,Shipped,17873,Male,65,MaÄ«manah,Afghanistan,No,Electronics,Laptop,12,584.99,No,303.7,Venmo,38,Bi-Weekly,Standard,4.5
402-2770632-8141143,4/29/2022,Shipped,17873,Male,60,Gainesville,United States,No,Clothing,Jacket,12,371.84,No,216.75,Credit Card,40,Every 3 Months,Same Day,4.4
405-7829062-0073141,4/29/2022,Shipped - Returned to Seller,17873,Male,46,BacÄƒu,Romania,No,Clothing,T-Shirt,12,464.13,No,122.18,PayPal,35,Quarterly,Same Day,3.3
404-9790140-0919506,4/29/2022,Shipped,17873,Male,54,Taza,Morocco,No,Books,Notebook,12,309.89,No,420.3,Credit Card,4,Quarterly,Same Day,4.2
404-9790140-0919506,4/29/2022,Shipped,17873,Male,59,Batu Pahat,Malaysia,No,Beauty,Lipstick,10,647.8,No,335.6,Venmo,28,Every 3 Months,Same Day,2.7
404-9235384-4336353,4/29/2022,Shipped - Delivered to Buyer,17873,Male,52,Balakovo,Russia,No,Toys,Toy Car,1,404.93,No,445.98,Debit Card,36,Every 3 Months,Standard,3.9
407-1956473-1145145,4/29/2022,Shipped,17873,Male,41,Armavir,Russia,No,Sports,Cricket Bat,36,593.43,No,281.74,Bank Transfer,15,Annually,Express,2.6
407-3760174-3873153,4/29/2022,Shipped,13093,Male,43,Rosetta,Egypt,No,Toys,Puzzle,48,625.7,No,245.15,Cash,7,Fortnightly,Standard,4.5
171-0612922-6377104,4/29/2022,Shipped,13093,Male,63,Bila Tserkva,Ukraine,No,Toys,Toy Car,10,328.88,No,304.38,PayPal,29,Every 3 Months,Express,2.7
402-4817613-9294755,4/29/2022,Cancelled,13093,Male,37,Saskatoon,Canada,No,Toys,Toy Car,10,607.36,No,318.1,Debit Card,12,Annually,Same Day,2.9
406-9551449-0285151,4/29/2022,Shipped - Delivered to Buyer,13093,Male,44,AydÄ±n,Turkey,No,Electronics,Camera,12,615.44,No,358.14,Bank Transfer,16,Bi-Weekly,Same Day,3.4
402-8297736-0672305,4/29/2022,Shipped,13093,Male,67,Huangyan,China,No,Toys,Toy Car,4,533.31,No,418.64,Debit Card,50,Bi-Weekly,Same Day,2.9
408-2453599-7697145,4/29/2022,Shipped,13093,Male,27,Bulandshahr,India,No,Beauty,Lipstick,4,217.86,No,282.71,Debit Card,11,Annually,Express,3.8
408-5213768-6029950,4/29/2022,Shipped,13093,Male,60,Ashino,Japan,No,Home & Kitchen,Cookware Set,6,214.23,No,187.74,Debit Card,28,Quarterly,Standard,4.2
408-6659116-0906718,4/29/2022,Shipped - Delivered to Buyer,13093,Male,58,Purnea,India,No,Books,Comics,10,536.97,No,287.72,Venmo,36,Bi-Weekly,Express,3.5
408-1988392-9252313,4/29/2022,Shipped - Delivered to Buyer,13093,Male,53,Martapura,Indonesia,No,Books,Biography,96,414.24,No,356.48,PayPal,38,Quarterly,Standard,3.1
407-0994282-1109911,4/29/2022,Shipped,13093,Male,43,Gemena,Congo (Kinshasa),No,Home & Kitchen,Vacuum Cleaner,12,530.88,No,392.24,Bank Transfer,32,Monthly,Same Day,3.5
407-0587492-6776324,4/29/2022,Shipped,13093,Male,32,Thanh HÃ³a,Vietnam,No,Clothing,T-Shirt,12,573.59,No,67.52,Debit Card,42,Weekly,Standard,4
404-3632880-9304305,4/29/2022,Shipped,13093,Male,54,Mbanza-Ngungu,Congo (Kinshasa),No,Clothing,T-Shirt,12,317.15,No,474.3,Debit Card,22,Bi-Weekly,Same Day,3.7
407-7393617-5480330,4/29/2022,Shipped,13093,Male,47,KÅfu,Japan,No,Beauty,Moisturizer,20,467.5,No,229.17,Venmo,22,Quarterly,Same Day,4.2
407-8461738-2228314,4/29/2022,Shipped,12921,Male,57,Salamanca,Mexico,No,Sports,Cricket Bat,6,644.15,No,183.9,PayPal,31,Quarterly,Express,4.8
408-4185500-2329134,4/29/2022,Shipped - Delivered to Buyer,12921,Male,63,Talca,Chile,No,Clothing,T-Shirt,12,335.6,No,437.06,Credit Card,28,Monthly,Express,4.1
171-4502176-0991515,4/29/2022,Shipped - Returned to Seller,12921,Male,70,ProddatÅ«r,India,No,Toys,Lego Set,6,270.14,No,284.5,Debit Card,40,Weekly,Same Day,4.5
404-0808906-2389905,4/29/2022,Shipped,12921,Male,62,El Tigre,Venezuela,No,Books,Comics,6,355.81,No,138.4,PayPal,21,Weekly,Standard,2.7
406-2887147-6410739,4/29/2022,Shipped - Returned to Seller,12921,Male,40,Gurgaon,India,No,Home & Kitchen,Cookware Set,12,513.29,No,255.81,PayPal,12,Every 3 Months,Standard,2.8
171-3687103-6153167,4/29/2022,Shipped,12921,Male,25,BurhÄnpur,India,No,Home & Kitchen,Cookware Set,12,678.62,No,361.48,Credit Card,33,Annually,Same Day,3.7
405-2834129-5029105,4/29/2022,Shipped,12921,Male,19,Kure,Japan,No,Home & Kitchen,Cookware Set,12,375.5,No,463.33,Bank Transfer,9,Fortnightly,Standard,3.6
405-4580146-5622759,4/29/2022,Shipped - Returned to Seller,12921,Male,25,Cartago,Costa Rica,No,Home & Kitchen,Blender,6,290.76,No,344.04,Debit Card,15,Weekly,Standard,4.7
406-7680753-4797147,4/29/2022,Cancelled,12921,Male,21,Porlamar,Venezuela,No,Clothing,Sweater,4,523.21,No,346.01,Bank Transfer,13,Annually,Same Day,3.8
171-1963311-9446720,4/29/2022,Shipped - Delivered to Buyer,12921,Male,55,Reims,France,No,Sports,Basketball,8,345.89,No,447.54,Credit Card,35,Fortnightly,Express,2.9
171-1459952-0132331,4/29/2022,Shipped,12921,Male,34,Olympia,United States,No,Home & Kitchen,Cookware Set,8,256.77,No,392.49,Debit Card,1,Every 3 Months,Same Day,4.6
171-4977179-4269108,4/29/2022,Shipped,12921,Male,47,Engelâ€™s,Russia,No,Electronics,Laptop,12,368.31,No,147.84,Bank Transfer,25,Fortnightly,Standard,2.8
171-5984560-0937925,4/29/2022,Shipped,12921,Male,27,North Port,United States,No,Toys,Toy Car,12,621.59,No,100.76,Credit Card,20,Every 3 Months,Standard,4.6
405-7792943-1373155,4/29/2022,Shipped,12921,Male,67,Burgas,Bulgaria,No,Clothing,Jacket,12,344.19,No,182.43,Venmo,36,Quarterly,Standard,2.8
408-5687276-3227521,4/29/2022,Shipped - Delivered to Buyer,12921,Male,40,Ghandinagar,India,No,Electronics,Laptop,12,679.32,No,96.42,Cash,33,Weekly,Express,3
407-4438981-1990722,4/29/2022,Shipped,13468,Male,53,Spring Valley,United States,No,Beauty,Perfume,2,530.71,No,97.77,Cash,36,Fortnightly,Express,3.7
406-9483947-6293906,4/29/2022,Shipped,13468,Male,24,Iskandar,Uzbekistan,No,Books,Biography,6,417.35,No,295.22,PayPal,32,Annually,Express,4.1
407-7497681-0210766,4/29/2022,Shipped,13468,Male,47,Naka,Japan,No,Electronics,Laptop,2,393.15,No,362.66,Venmo,21,Quarterly,Standard,4.3
402-1012538-2861105,4/29/2022,Shipped,13468,Male,53,Coro,Venezuela,No,Books,Biography,6,552.6,No,330.86,Venmo,48,Bi-Weekly,Same Day,3.8
171-2787536-3745169,4/29/2022,Cancelled,13468,Male,47,Brikama,"Gambia, The",No,Beauty,Moisturizer,2,576.39,No,78.04,PayPal,25,Quarterly,Express,3.7
403-8593239-6324353,4/29/2022,Shipped,13468,Male,38,Severodvinsk,Russia,No,Toys,Doll,2,698.58,No,383.12,PayPal,32,Annually,Same Day,4.8
408-5317065-2842709,4/29/2022,Shipped - Delivered to Buyer,13468,Male,48,Al JahrÄâ€™,Kuwait,No,Home & Kitchen,Cookware Set,2,669.47,No,493.61,PayPal,45,Every 3 Months,Express,4.6
405-3840031-0416361,4/29/2022,Shipped,13468,Male,47,Huntington,United States,No,Home & Kitchen,Vacuum Cleaner,2,255.95,No,294.63,Cash,4,Fortnightly,Standard,4.8
408-5740056-2632317,4/29/2022,Shipped,13468,Male,19,Deltona,United States,No,Books,Novel,8,534.08,No,238.36,PayPal,19,Bi-Weekly,Same Day,4.6
407-6209478-4940350,4/29/2022,Shipped,13468,Male,38,Bongor,Chad,No,Electronics,Laptop,2,344.67,No,393.47,Bank Transfer,1,Weekly,Same Day,4
403-6895413-5606751,4/29/2022,Cancelled,13468,Male,57,Sunrise Manor,United States,No,Books,Novel,12,381.21,No,121.59,Cash,12,Weekly,Same Day,2.6
408-6003340-0632330,4/29/2022,Shipped - Delivered to Buyer,13468,Male,70,Grand Prairie,United States,No,Clothing,Jeans,12,473.16,No,413.1,Venmo,18,Monthly,Express,2.6
408-8404034-6727569,4/29/2022,Shipped - Delivered to Buyer,13468,Male,38,DivinÃ³polis,Brazil,No,Toys,Puzzle,4,561.24,No,325.28,Bank Transfer,43,Bi-Weekly,Standard,4.5
405-3785775-0227556,4/29/2022,Shipped,13468,Male,35,Salinas,United States,No,Home & Kitchen,Blender,6,553.7,No,107.22,PayPal,31,Annually,Standard,4.2
405-2756529-8689123,4/29/2022,Shipped,13468,Male,46,Tarakan,Indonesia,No,Clothing,Jacket,6,573.65,No,118.06,Cash,33,Every 3 Months,Same Day,3.4
407-6965720-0843551,4/29/2022,Shipped - Delivered to Buyer,13468,Male,32,MachilÄ«patnam,India,No,Toys,Lego Set,12,561.48,No,106.07,PayPal,46,Monthly,Standard,3.7
404-8525115-3493163,4/29/2022,Shipped - Delivered to Buyer,13468,Male,38,Oxford,United Kingdom,No,Clothing,Sweater,9,496.22,No,456.47,Debit Card,41,Bi-Weekly,Same Day,3.6
404-3370292-0401110,4/29/2022,Shipped,13468,Male,41,Ciudad Madero,Mexico,No,Home & Kitchen,Vacuum Cleaner,4,248.52,No,106.36,Venmo,41,Fortnightly,Standard,4
404-3370292-0401110,4/29/2022,Shipped,17760,Male,19,Bayamo,Cuba,No,Books,Comics,72,462.23,No,120.48,Bank Transfer,9,Fortnightly,Standard,4.6
404-3370292-0401110,4/29/2022,Shipped,17760,Male,18,KlaipÄ—da,Lithuania,No,Sports,Cricket Bat,10,443.84,No,83,Cash,34,Annually,Same Day,3
404-8606213-6076346,4/29/2022,Cancelled,17760,Male,45,Dunhua,China,No,Home & Kitchen,Vacuum Cleaner,4,241.68,No,303.23,PayPal,21,Annually,Standard,3.3
403-3999249-0570763,4/29/2022,Shipped,17760,Male,23,Ziguinchor,Senegal,No,Books,Notebook,4,680.84,No,130.72,Debit Card,5,Fortnightly,Standard,3.8
404-1227975-7409927,4/29/2022,Shipped,17760,Male,60,Waterbury,United States,No,Electronics,Smartphone,36,688.06,No,214,PayPal,32,Weekly,Same Day,2.7
407-1752636-9445159,4/29/2022,Shipped,17760,Male,52,Barrancabermeja,Colombia,No,Electronics,Smartphone,24,291.27,No,120.17,Bank Transfer,44,Monthly,Express,4.5
408-4376013-4211521,4/29/2022,Shipped,17760,Male,42,Zlatoust,Russia,No,Electronics,Smartphone,10,218.15,No,105.57,PayPal,46,Bi-Weekly,Express,4.8
404-6204825-9085913,4/29/2022,Shipped,17760,Male,29,Muar,Malaysia,No,Books,Notebook,4,233.14,No,161.36,Credit Card,42,Every 3 Months,Express,4.2
404-5211118-9997102,4/29/2022,Shipped,17760,Male,31,Overland Park,United States,No,Books,Novel,1,592.77,No,483.31,Credit Card,50,Bi-Weekly,Standard,3.5
403-7659532-1672336,4/29/2022,Shipped,13468,Male,30,DhamÄr,Yemen,No,Toys,Doll,8,479.96,No,490.21,Venmo,33,Fortnightly,Express,4.9
408-0200358-6041967,4/29/2022,Shipped,13468,Male,23,Valera,Venezuela,No,Toys,Toy Car,4,608.64,No,81.92,Cash,32,Quarterly,Express,4.1
403-5857689-3532303,4/29/2022,Cancelled,,Male,31,BhiwÄni,India,No,Home & Kitchen,Blender,1,691.7,No,235.84,Bank Transfer,32,Bi-Weekly,Express,2.9
404-5172601-7596324,4/29/2022,Shipped,,Male,40,Norwich,United Kingdom,No,Beauty,Perfume,1,460.12,No,339.99,Venmo,37,Every 3 Months,Express,4
402-7765194-7677124,4/29/2022,Shipped - Returned to Seller,16928,Male,39,Butuan,Philippines,No,Sports,Basketball,6,655.77,No,443.2,Cash,9,Fortnightly,Standard,4.6
402-2836291-6832332,4/29/2022,Shipped,16928,Male,28,Caen,France,No,Home & Kitchen,Cookware Set,10,255.31,No,392.74,PayPal,6,Fortnightly,Express,2.8
407-7032900-9102725,4/29/2022,Cancelled,16928,Male,23,Saint-Denis,Reunion,No,Clothing,Jacket,9,461,No,260.72,Venmo,36,Quarterly,Express,5
406-0843035-6872369,4/29/2022,Shipped - Delivered to Buyer,16928,Male,42,Saddiqabad,Pakistan,No,Electronics,Headphones,20,455.6,No,114.89,Cash,1,Annually,Express,2.9
